organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-11-06T20:00:00+0000,2023-11-10T22:00:01+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_106,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-11-06T20:35:59+0000,2023-11-10T22:18:01+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_107,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-11-06T21:00:00+0000,2023-11-10T20:24:01+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MND_20160821_PASCAL_003,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2016-08-21T10:37:16+0000,2016-09-02T16:39:16+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20160904_PASCAL_021,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2016-09-03T23:54:34+0000,2016-09-25T10:02:46+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20180830_CCES_012,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2018-08-30T02:58:44+0000,2018-10-06T17:00:44+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_MOB_20220423_ADRIFT_013,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2022-04-23T20:44:52+0000,2022-05-04T20:36:02+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20160819_PASCAL_001,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2016-08-20T02:20:07+0000,2016-08-31T14:42:00+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230413_ADRIFT_060,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-04-13T06:58:22+0000,2023-04-16T18:13:06+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230426_ADRIFT_064,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-04-26T02:06:08+0000,2023-04-29T07:20:35+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230517_ADRIFT_074,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-05-17T18:58:57+0000,2023-05-21T20:30:14+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230717_ADRIFT_077,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-07-17T19:08:24+0000,2023-07-21T08:34:54+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230717_ADRIFT_078,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-07-17T20:03:06+0000,2023-07-21T11:22:38+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230804_ADRIFT_085,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-08-04T22:05:51+0000,2023-08-11T02:37:32+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230804_ADRIFT_086,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-08-04T22:41:21+0000,2023-08-08T10:11:54+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_ORE_20230804_ADRIFT_087,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-08-04T23:14:28+0000,2023-08-08T11:44:44+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20210610_ADRIFT_005,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2021-06-10T18:30:40+0000,2021-06-22T21:21:24+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2021-06-10T17:33:22+0000,2021-06-24T10:00:08+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2021-07-25T19:11:59+0000,2021-07-28T22:05:59+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2022-06-18T08:07:12+0000,2022-06-21T06:14:36+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2022-07-26T18:37:12+0000,2022-07-30T18:14:25+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2022-07-26T17:29:47+0000,2022-07-30T20:20:32+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2022-09-27T18:37:14+0000,2022-10-01T15:59:35+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SFB_20230917_ADRIFT_092,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2023-09-17T17:42:00+0000,2023-09-22T01:42:02+0000,384.0,0.0,384.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160905_PASCAL_022,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2016-09-05T06:46:24+0000,2016-09-28T17:06:40+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160924_PASCAL_023,NBHF_ANALYSIS,SOUNDTRAP_RECORDING,NBHF,INTERVAL,2016-09-24T00:37:42+0000,2016-09-28T00:57:46+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_SND_20160924_PASCAL_024,NBHF_ANALYSIS,SOUNDTRAP_RECORDING_9174,NBHF,INTERVAL,2016-09-24T01:46:49+0000,2016-09-28T02:11:14+0000,288.0,0.0,288.0,POST_PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,,TRUE,TRUE,PAMGUARD_CLICK,,,,,,,,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2021-06-09T18:12:23+0000,2021-06-16T22:48:53+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180725_CCES_004,PWDO_ANALYSIS,SM3M_RECORDINGS,PWDO,INTERVAL,2018-07-30T00:00:00+0000,2018-10-12T23:59:59+0000,256.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180805_CCES_007,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2018-08-05T15:27:50+0000,2018-09-22T18:09:50+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20210822_ADRIFT_001,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2021-08-22T18:59:59+0000,2021-08-29T09:30:30+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220118_ADRIFT_012,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-01-18T03:42:19+0000,2022-01-21T19:39:12+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220728_ADRIFT_031,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-07-28T18:59:58+0000,2022-08-01T08:52:13+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_032,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-09-13T06:59:56+0000,2022-09-15T18:14:45+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-09-13T04:44:56+0000,2022-09-15T17:29:45+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_036,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-11-16T19:14:57+0000,2022-11-20T07:37:12+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_037,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-11-16T18:59:58+0000,2022-11-21T10:59:46+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_038,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-11-16T19:14:57+0000,2022-11-20T03:29:42+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_039,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-12-13T21:29:57+0000,2022-12-16T20:22:14+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_040,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-12-13T21:29:57+0000,2022-12-16T21:29:49+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_041,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-12-13T21:52:27+0000,2022-12-16T22:37:14+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230316_ADRIFT_054,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-03-16T18:29:57+0000,2023-03-18T16:59:48+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230316_ADRIFT_055,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-03-16T18:29:57+0000,2023-03-18T17:29:52+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230316_ADRIFT_057,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-03-16T19:14:57+0000,2023-03-18T16:59:48+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230507_ADRIFT_068,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-05-07T00:29:57+0000,2023-05-09T16:14:48+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230507_ADRIFT_070,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-05-07T00:52:27+0000,2023-05-09T17:44:46+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230825_ADRIFT_088,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-08-25T17:29:58+0000,2023-08-28T20:23:59+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230825_ADRIFT_089,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-08-25T17:17:58+0000,2023-08-26T18:23:58+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230825_ADRIFT_090,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-08-25T17:41:58+0000,2023-08-26T21:11:58+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230825_ADRIFT_091,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-08-25T18:05:58+0000,2023-08-28T21:29:59+0000,288.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_097,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-10-05T23:29:58+0000,2023-10-06T23:23:58+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_098,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-10-05T23:29:58+0000,2023-10-06T23:41:58+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
